genre_id,genres
tt2872718,"thriller, crime, drama"
tt3484274,reality
tt2170593,"comedy, drama"
tt1457767,"horror, thriller"
tt3749900,"drama, scifi, thriller, action, crime"
tt1646971,"action, animation, comedy, family, fantasy"
tt1321511,"action, drama, thriller"
tt1856010,drama
tt1126590,"drama, documentation, romance, crime"
tt1980929,"drama, comedy, music, romance"
tt3205802,"crime, drama, thriller"
tt3398228,"comedy, drama, animation"
tt0453562,"drama, sport"
tt2302755,"action, thriller, drama"
tt3501074,"war, thriller, drama"
tt2387433,"scifi, thriller, horror, documentation"
tt2334873,"drama, comedy, european"
tt3566726,"drama, comedy"
tt3596174,"comedy, family, action, scifi, thriller, drama"
tt2226417,"horror, thriller"
tt2428170,"horror, thriller"
tt2355495,"romance, comedy, drama"
tt2372162,"drama, comedy, crime"
tt0435651,"drama, scifi, thriller, romance"
tt2712516,"action, scifi, family, comedy, drama"
tt2433738,"drama, thriller, crime"
tt2304771,"drama, history"
tt3843168,"action, comedy, drama, horror, romance, scifi"
tt2403021,"thriller, horror"
tt2171867,"action, drama, crime, thriller, european"
tt1911658,"family, animation, action, comedy, scifi"
tt2189461,"action, drama, history, documentation"
tt0365907,"drama, thriller, action, crime"
tt1911644,"thriller, crime, drama, horror, action, european"
tt0795461,"comedy, horror"
tt3337194,"scifi, action, crime, fantasy, horror"
tt2136138,"animation, family, fantasy"
tt2431286,"drama, comedy, european"
tt1121096,"action, fantasy"
tt3909224,"scifi, action, animation, comedy, fantasy"
tt1327773,"drama, european"
tt2487090,"comedy, drama, family"
tt1572315,"thriller, horror"
tt1985966,"animation, scifi, drama, comedy, family, fantasy"
tt2172935,music
tt2616280,"drama, comedy, european"
tt2084712,"comedy, drama, romance"
tt0864835,"action, family, animation, romance, comedy, fantasy, history, scifi"
tt3124992,"animation, scifi, fantasy, romance, action, comedy, drama, family"
tt2005374,"thriller, crime, drama"
tt4051832,"comedy, european"
tt3070936,"music, comedy, fantasy, family"
tt2058107,"drama, history, european, romance, war"
tt2955402,"drama, romance, thriller, action, crime, european"
tt3869500,reality
tt2473602,"drama, music"
tt3012598,"comedy, family, fantasy, animation, action, european"
tt3069894,drama
tt2309295,"thriller, scifi, drama, fantasy, horror"
tt3105674,"animation, comedy, family, european"
tt4426376,"thriller, european, scifi, crime, drama"
tt1748277,comedy
tt3874528,"action, scifi, animation, drama, fantasy, romance"
tt4320258,"action, war, drama, history"
tt3445270,"documentation, sport"
tt2374744,"drama, family, romance"
tt2463288,comedy
tt3302820,documentation
tt2017020,"comedy, animation, fantasy, family"
tt1418377,"thriller, scifi, horror, action, fantasy"
tt3596176,"family, comedy"
tt2402157,"thriller, action, crime"
tt2338151,"drama, comedy, scifi, romance, fantasy"
tt1699440,"animation, family, fantasy, scifi, comedy"
tt6963396,animation
tt3243098,"comedy, drama, romance"
tt2374851,"drama, crime, european"
tt3823690,"comedy, documentation"
tt2459156,"drama, romance"
tt2548214,"scifi, action, family, fantasy, romance, comedy, drama"
tt10590068,reality
tt1932718,"comedy, drama, romance"
tt3322420,"comedy, drama"
tt4648640,"animation, comedy, drama, family, action, fantasy, european"
tt2535732,"comedy, family, fantasy"
tt3455224,"documentation, war"
tt3766424,comedy
tt3104236,"scifi, animation, drama, fantasy, romance"
tt2937390,"comedy, documentation, romance"
tt1605798,"drama, romance"
tt2475154,"documentation, european, drama, family"
tt1457765,"thriller, horror, drama"
tt2392179,"action, scifi, drama, animation, comedy, family, fantasy"
tt1821658,"comedy, crime, family, animation"
tt2943280,"comedy, animation, drama, sport"
tt3312378,"action, animation, comedy, drama, family, fantasy, music, romance"
tt12101170,"drama, thriller"
tt3904068,"crime, drama, romance"
tt2827502,animation
tt3390572,"action, drama, thriller, crime"
tt2852406,"romance, thriller, drama, crime, war"
tt3500822,"comedy, documentation"
tt1824254,documentation
tt2758904,comedy
tt2931868,"comedy, documentation, reality"
tt3692064,"comedy, family, music, animation"
tt3331846,"scifi, fantasy, drama, family, animation, comedy"
tt3565486,"action, drama, romance, crime"
tt2358913,"drama, fantasy, animation, action, romance, horror"
tt2486682,"documentation, drama, history"
tt2372678,"drama, comedy, romance"
tt6953912,"documentation, family"
tt3010520,"comedy, family, sport, scifi, animation, action"
tt3807022,"comedy, family, fantasy, animation, action"
tt2466830,"documentation, sport"
tt2980794,"crime, romance, drama"
tt2934844,"comedy, family"
tt2544148,"action, drama, romance"
tt3069758,horror
tt3219820,"comedy, documentation"
tt3001638,"history, action, drama, sport"
tt3692768,"music, documentation"
tt2806788,"drama, comedy, romance"
tt1621039,"animation, comedy, family, scifi"
tt1375789,"thriller, action, crime"
tt4240730,"comedy, drama"
tt2974412,"documentation, family, history"
tt2357377,"action, thriller"
tt4256544,"documentation, comedy"
tt3331028,drama
tt3872778,"documentation, comedy, music"
tt4621212,"animation, action, comedy, drama, fantasy, family"
tt6581428,"comedy, animation, family"
tt4189294,"action, animation, family, comedy, scifi"
tt3173910,"comedy, romance"
tt4173216,"crime, action"
tt3854234,"drama, crime"
tt2806646,drama
tt1891884,"action, crime, drama, romance"
tt3958494,comedy
tt3794302,"horror, thriller"
tt2571140,"comedy, drama, crime, action"
tt2855648,"action, thriller, drama"
tt6803712,drama
tt6979430,"animation, family"
tt3614516,"drama, comedy"
tt2213054,"drama, sport"
tt3563156,"crime, action, thriller"
tt2321163,"music, drama"
tt2332707,"crime, action, comedy, drama, thriller"
tt2275802,"drama, documentation"
tt1179259,"drama, comedy, action, documentation, european"
tt3554418,"comedy, romance"
tt2580128,"animation, european"
tt3970854,"drama, comedy"
tt3469386,"romance, comedy"
tt3102208,"comedy, documentation, drama, european"
tt2229848,"comedy, drama"
tt2797242,"drama, romance"
tt3678938,"drama, comedy, romance"
tt2609218,horror
tt2004304,"documentation, drama"
tt2112124,"romance, drama, action, comedy"
tt2362778,"action, crime, thriller, drama"
tt3483712,"thriller, crime"
tt3815136,documentation
tt3481550,"comedy, documentation"
tt4209802,comedy
tt2993406,drama
tt3516378,"drama, comedy, music, family, fantasy"
tt2836450,"comedy, documentation"
tt3557464,"documentation, drama, history"
tt2608224,"drama, history, romance"
tt4147684,documentation
tt1757800,"documentation, family"
tt3580052,comedy
tt2392447,"thriller, crime, drama"
tt4094916,romance
tt3004634,comedy
tt6953924,"history, documentation"
tt3698408,"romance, drama, comedy"
tt10183654,"romance, drama"
tt6186406,"comedy, romance"
tt4205416,"documentation, european"
tt4625302,"scifi, action, animation"
tt3356434,"documentation, drama, comedy, family"
tt3044248,"comedy, action"
tt4103686,documentation
tt3206616,"thriller, crime, drama"
tt3828220,"drama, comedy, action, fantasy, romance"
tt7131682,drama
tt3203290,"documentation, action"
tt2094854,"drama, romance, thriller"
tt3886722,horror
tt2338287,drama
tt6417830,animation
tt2879770,"drama, comedy"
tt2675978,"romance, thriller, comedy, drama"
tt3264438,"romance, drama, comedy"
tt3347976,comedy
tt4079776,comedy
tt2552296,"drama, family, comedy"
tt2380564,comedy
tt3456090,"documentation, war"
tt2407418,"documentation, music"
tt3355166,"reality, european"
tt2246724,"thriller, comedy, crime"
tt4576040,"drama, action, romance"
tt3132086,"drama, european"
tt2996950,horror
tt2939898,thriller
tt3173512,comedy
tt4171600,"fantasy, animation"
tt2714424,drama
tt2816740,"romance, comedy, drama"
tt2275794,"comedy, drama, romance"
tt3357416,"drama, comedy"
tt4544590,drama
tt3522136,"thriller, drama"
tt3461524,"drama, documentation, european"
tt3596200,comedy
tt2951576,"comedy, drama, romance"
tt2645104,"comedy, romance"
tt6707142,"comedy, drama"
tt6442766,animation
tt2261700,fantasy
tt4219300,comedy
tt3359290,"action, comedy, drama, thriller"
tt3717390,"thriller, drama, european"
tt6417854,"animation, fantasy"
tt4170532,"romance, comedy, drama"
tt3289618,documentation
tt2769454,"comedy, romance"
tt20602440,animation
tt3772640,"drama, romance, comedy"
tt3599642,comedy
tt2344678,"comedy, drama, action"
tt6417984,animation
tt2889234,"comedy, drama, romance"
tt3149536,"fantasy, comedy, family, animation"
tt4003066,"family, comedy, romance"
tt6442694,animation
tt3008034,"drama, comedy"
tt3589494,comedy
tt3922888,"thriller, crime, action"
tt3012648,"crime, drama, comedy"
tt3044926,"comedy, romance"
tt1918638,drama
tt2723358,"drama, action"
tt6417940,animation
tt3949626,"action, thriller"
tt3528284,"comedy, drama, documentation, european"
tt3569788,"drama, action, thriller"
tt20765704,"comedy, animation"
tt2048918,"documentation, war"
tt3479858,thriller
tt2677816,"comedy, crime, action"
tt10033686,"comedy, horror"
tt8834748,"romance, comedy"
tt2404605,"thriller, crime, drama, family"
tt4286560,comedy
tt4045666,"comedy, romance"
tt12960266,comedy
tt3032476,"drama, crime"
tt4803766,"reality, documentation"
tt4574334,"scifi, thriller, drama, fantasy, horror"
tt3526078,comedy
tt4955642,"scifi, romance, comedy, drama, fantasy"
tt4508902,"action, animation, comedy, fantasy, scifi, horror, drama"
tt4698684,"drama, comedy"
tt4179452,"action, drama, war, history, european"
tt4731072,"drama, comedy, fantasy, thriller, animation"
tt2582782,"thriller, western, action, crime, drama"
tt4786824,"drama, history, european"
tt4189022,"action, scifi, comedy, horror, fantasy, thriller"
tt3569230,"thriller, crime, drama, european"
tt4426214,"thriller, horror"
tt2005151,"crime, war, comedy, drama"
tt4052886,"scifi, crime, drama, fantasy"
tt4680444,reality
tt4635282,"scifi, drama, fantasy"
tt2717822,"action, crime, thriller"
tt2368619,"action, drama, crime, thriller"
tt4550098,"thriller, drama"
tt4954522,"horror, drama, fantasy, european"
tt3460252,"thriller, western, drama, crime"
tt4254242,"scifi, drama, fantasy"
tt2580046,"animation, action, family, fantasy, romance"
tt1064899,"drama, thriller, action, crime"
tt3609352,"drama, comedy"
tt5296406,"war, action, drama, thriller"
tt4667888,"crime, drama, horror, thriller"
tt10112398,"documentation, reality"
tt4565380,"war, drama, thriller, action"
tt4277922,"comedy, drama, european"
tt5651844,"scifi, thriller, drama"
tt3332064,"action, fantasy, family, comedy"
tt4178092,"drama, thriller, documentation"
tt2231253,"action, thriller, crime, drama"
tt5057130,"war, romance, thriller, drama, history, european"
tt6244192,"documentation, history"
tt3520702,"drama, thriller"
tt4094300,comedy
tt2707408,"drama, thriller, crime"
tt4532368,"drama, action, scifi"
tt5905354,"comedy, drama, history"
tt4181172,"action, war, drama"
tt5269594,"crime, drama, european"
tt3865236,"action, drama"
tt0475290,"comedy, drama, music"
tt3921180,"thriller, drama, crime, horror, comedy"
tt3501584,"crime, scifi, drama, comedy, horror"
tt2554274,"horror, thriller, romance, fantasy, drama"
tt4016454,"scifi, action, drama"
tt2431438,"scifi, drama, thriller"
tt2631186,"action, drama, fantasy"
tt5912064,comedy
tt4361050,"drama, horror, thriller"
tt4878326,"western, action, scifi, thriller, drama, fantasy"
tt3339966,"comedy, drama"
tt2752772,"horror, thriller"
tt1878870,"drama, comedy"
tt4159076,"scifi, thriller, drama, action"
tt3300542,"action, thriller, drama, crime"
tt5619658,"comedy, drama, european"
tt5323662,"animation, drama, romance, family"
tt3830558,"drama, history, romance, war, documentation, comedy, european"
tt3906732,"scifi, fantasy, comedy, drama"
tt2267968,"action, animation, family, fantasy, drama, comedy"
tt5022702,"horror, thriller"
tt4192782,"scifi, thriller, drama, horror"
tt2091935,"action, comedy, romance"
tt3882082,"horror, thriller"
tt4341500,comedy
tt4686698,"action, history, drama"
tt4148744,"family, animation, scifi, action, fantasy, european"
tt4061080,"comedy, drama, romance"
tt6235122,comedy
tt3250026,"drama, scifi, thriller"
tt5295524,"comedy, european"
tt2080374,"history, drama"
tt3065204,"horror, thriller, drama"
tt6354518,"scifi, comedy, animation, fantasy"
tt2224026,"family, fantasy, comedy, animation, scifi"
tt1823672,"crime, action, scifi, drama, thriller"
tt5923962,"scifi, action, animation, fantasy, thriller, horror, drama"
tt4591680,"comedy, drama, family"
tt3608930,"crime, thriller, western, action, drama"
tt3416532,"drama, animation, family, fantasy, thriller, european"
tt5197820,"scifi, action, fantasy, horror, drama"
tt4666726,drama
tt4428122,"drama, thriller, crime"
tt4669986,"drama, romance"
tt5249462,"drama, thriller, animation, fantasy, scifi"
tt0810819,"drama, romance, european"
tt4326894,"comedy, drama, animation"
tt4635276,"drama, comedy"
tt3729898,"action, thriller, crime, drama"
tt5562056,"drama, comedy"
tt4192998,"war, drama, thriller"
tt4273292,"war, drama, horror, thriller, fantasy"
tt4922804,"scifi, action, drama, thriller"
tt4998212,"comedy, drama, western"
tt1666801,"comedy, romance"
tt4937942,"drama, crime, european"
tt3713166,"thriller, horror, drama"
tt3638396,"drama, fantasy"
tt2140379,"thriller, action, scifi, drama"
tt5189670,"documentation, crime"
tt2452386,"comedy, drama"
tt3766394,"drama, comedy, romance"
tt2106651,"thriller, action, scifi"
tt4798450,drama
tt4158876,"drama, comedy"
tt5193358,"crime, drama, action"
tt3118452,"thriller, drama, horror, scifi, european"
tt3986586,"comedy, family"
tt4976512,"war, thriller"
tt15432108,"war, action, scifi, animation, drama"
tt4853102,"animation, drama, action, thriller, crime"
tt4295140,documentation
tt2386404,"fantasy, horror, comedy, drama, thriller"
tt3316948,"action, comedy, scifi"
tt4524056,"drama, thriller, action, european"
tt5320160,"drama, romance"
tt5895028,"documentation, history, crime"
tt3768572,"drama, thriller, crime, european"
tt5531470,"scifi, drama, fantasy, thriller"
tt3174376,"drama, fantasy, horror, thriller"
tt5912454,"romance, drama"
tt4971144,drama
tt3090670,"drama, scifi, family"
tt4846318,documentation
tt5435008,"drama, comedy"
tt4682786,"romance, drama"
tt5863126,"documentation, sport"
tt1365050,"drama, war"
tt5640450,"scifi, thriller, action"
tt3387542,"horror, thriller, scifi, drama, fantasy"
tt6233538,"drama, documentation, history, war"
tt5182866,"comedy, drama, family, romance"
tt4284010,"music, documentation"
tt4699982,"war, drama, history, european"
tt4592410,"drama, music"
tt4030600,"thriller, horror, fantasy, drama"
tt1734135,"scifi, action, fantasy, comedy, drama, animation, family"
tt2888046,"action, drama, history"
tt5580664,"action, scifi, comedy, fantasy, drama, animation, family"
tt7320300,comedy
tt5537534,"action, scifi, thriller, animation, horror, drama, fantasy"
tt3604232,"comedy, scifi, animation, action"
tt3922818,"drama, romance, action, scifi"
tt1841642,"thriller, horror"
tt4908644,documentation
tt4936176,comedy
tt3922798,"war, drama, thriller, action, history, european"
tt6150900,"thriller, drama, crime"
tt4789300,"drama, comedy"
tt3883986,"drama, romance, european"
tt5598216,"documentation, crime, history, sport"
tt5332206,"crime, thriller, drama, fantasy, scifi"
tt5839454,"thriller, crime, drama, european"
tt2479478,"western, comedy, action"
tt5192124,"comedy, music, documentation"
tt5820976,"drama, crime, thriller, action"
tt4367560,"comedy, european"
tt4769836,"action, comedy"
tt3077214,"drama, history"
tt5147214,"thriller, action, drama"
tt4973548,"comedy, drama, romance"
tt3614530,"fantasy, music, romance, scifi, drama, family"
tt4196822,"comedy, action, crime, family, fantasy, scifi, animation, european"
tt4573516,"drama, thriller, action, scifi, crime"
tt4382552,documentation
tt4562518,"drama, comedy, european"
tt2652118,"drama, action, fantasy"
tt10767386,reality
tt4799064,"comedy, thriller"
