revenue_id,budget,imdb_id,revenue,profit
1268,6000000.0,tt0086927,38435947.0,32435947.0
1269,18000000.0,tt0093773,98235548.0,80235548.0
1270,30000000.0,tt0102713,74787599.0,44787599.0
1271,7000000.0,tt0144084,34266564.0,27266564.0
1272,30000000.0,tt0171433,37036004.0,7036004.0
1273,3800000.0,tt0166175,28200000.0,24400000.0
1274,6500000.0,tt0074860,21709020.0,15209020.0
1275,6000000.0,tt0080487,39846344.0,33846344.0
1276,14000000.0,tt0176783,5108820.0,-8891180.0
1277,20000000.0,tt0199725,27728118.0,7728118.0
1278,62000000.0,tt0141926,127666415.0,65666415.0
1279,6000000.0,tt0159097,10409377.0,4409377.0
1280,20000000.0,tt0104549,11390479.0,-8609521.0
1281,83000000.0,tt0158622,59468275.0,-23531725.0
1282,15000000.0,tt0198021,33771174.0,18771174.0
1283,7000000.0,tt0189584,3728888.0,-3271112.0
1284,2500000.0,tt0154421,7235.0,-2492765.0
1285,1000000.0,tt0106521,1753979.0,753979.0
1286,103000000.0,tt0172495,457640427.0,354640427.0
1287,600000.0,tt0188674,4000000.0,3400000.0
1288,160000.0,tt0071772,4000000.0,3840000.0
1289,44000000.0,tt0185183,21400000.0,-22600000.0
1290,18000000.0,tt0210616,17200925.0,-799075.0
1291,2000000.0,tt0171359,1568749.0,-431251.0
1292,6000000.0,tt0089791,40940662.0,34940662.0
1293,127500000.0,tt0130623,354248063.0,226748063.0
1294,16000000.0,tt0215129,119754278.0,103754278.0
1295,2500000.0,tt0080881,10000000.0,7500000.0
1296,2000000.0,tt0119746,458815.0,-1541185.0
1297,125000000.0,tt0120755,546388105.0,421388105.0
1298,55000000.0,tt0184894,56932305.0,1932305.0
1299,923000.0,tt0015864,2500000.0,1577000.0
1300,6500000.0,tt0064757,81974493.0,75474493.0
1301,14000000.0,tt0076752,185438673.0,171438673.0
1302,34000000.0,tt0079574,210308099.0,176308099.0
1303,7000000.0,tt0071807,97572000.0,90572000.0
1304,30000000.0,tt0208003,173959438.0,143959438.0
1305,4800000.0,tt0080365,22743674.0,17943674.0
1306,6000000.0,tt0054953,28900000.0,22900000.0
1307,25000000.0,tt0105466,10736401.0,-14263599.0
1308,2600000.0,tt0071230,119500000.0,116900000.0
1309,10000.0,tt0074486,7000000.0,6990000.0
1310,600000.0,tt0059578,15000000.0,14400000.0
1311,26000000.0,tt0099582,61489265.0,35489265.0
1312,4000000.0,tt0084522,125728258.0,121728258.0
1313,6500000.0,tt0086129,33759266.0,27259266.0
1314,9000000.0,tt0089826,20518905.0,11518905.0
1315,35000000.0,tt0100403,57120318.0,22120318.0
1316,27000000.0,tt0093894,38122105.0,11122105.0
1317,22000000.0,tt0088172,28744356.0,6744356.0
1318,16000000.0,tt0094631,32155047.0,16155047.0
1319,400000.0,tt0079501,100000000.0,99600000.0
1320,2000000.0,tt0082694,24600832.0,22600832.0
1321,12305523.0,tt0089530,36230219.0,23924696.0
1322,17000000.0,tt0092563,17185632.0,185632.0
1323,17000000.0,tt0091635,6735922.0,-10264078.0
1324,15000000.0,tt0087262,17080167.0,2080167.0
1325,7000000.0,tt0094612,20256975.0,13256975.0
1326,90000000.0,tt0187078,237202299.0,147202299.0
1327,13000000.0,tt0182295,299792.0,-12700208.0
1328,4000000.0,tt0067741,12121618.0,8121618.0
1329,1600000.0,tt0071360,4420000.0,2820000.0
1330,5500000.0,tt0077588,24000000.0,18500000.0
1331,3000000.0,tt0070666,29800000.0,26800000.0
1332,1821052.0,tt0043338,1300000.0,-521052.0
1333,3000000.0,tt0072226,12800000.0,9800000.0
1334,25000000.0,tt0090728,11000000.0,-14000000.0
1335,16000000.0,tt0204175,20627372.0,4627372.0
1336,46000000.0,tt0162650,107196498.0,61196498.0
1337,75000000.0,tt0120913,36754634.0,-38245366.0
1338,3000000.0,tt0188030,6000000.0,3000000.0
1339,45000000.0,tt0120630,224834564.0,179834564.0
1340,51000000.0,tt0183505,149270999.0,98270999.0
1341,110000000.0,tt0187393,215294342.0,105294342.0
1342,76000000.0,tt0131704,35134820.0,-40865180.0
1343,120000000.0,tt0177971,325756637.0,205756637.0
1344,1500000.0,tt0087727,22812411.0,21312411.0
1345,2410000.0,tt0089604,10755447.0,8345447.0
1346,2500000.0,tt0099800,26386000.0,23886000.0
1347,2142000.0,tt0070679,1458000.0,-684000.0
1348,1978000.0,tt0069257,10000000.0,8022000.0
1349,65000000.0,tt0219854,69700000.0,4700000.0
1350,19000000.0,tt0175142,278019771.0,259019771.0
1351,1200000.0,tt0179116,2600000.0,1400000.0
1352,8200000.0,tt0087277,80035402.0,71835402.0
1353,6000000.0,tt0038499,20400000.0,14400000.0
1354,75000000.0,tt0120903,296339527.0,221339527.0
1355,15000000.0,tt0163676,5217498.0,-9782502.0
1356,100000000.0,tt0161081,155464351.0,55464351.0
1357,30000000.0,tt0210234,133949270.0,103949270.0
1358,3500000.0,tt0076716,16000000.0,12500000.0
1359,35000000.0,tt0103241,63710000.0,28710000.0
1360,2000000.0,tt0068555,18016290.0,16016290.0
1361,3000000.0,tt0073312,20173742.0,17173742.0
1362,84000000.0,tt0144528,123307945.0,39307945.0
1363,45000000.0,tt0200550,113916474.0,68916474.0
1364,95000000.0,tt0164052,190213455.0,95213455.0
1365,65000000.0,tt0186566,128884132.0,63884132.0
1366,10000000.0,tt0195234,26330482.0,16330482.0
1367,6000000.0,tt0106627,13609396.0,7609396.0
1368,4000000.0,tt0065938,5200000.0,1200000.0
1369,3000000.0,tt0095863,7282851.0,4282851.0
1370,3500000.0,tt0095925,4385516.0,885516.0
1371,30000000.0,tt0111187,3180674.0,-26819326.0
1372,33000000.0,tt0209958,104155843.0,71155843.0
1373,1000000.0,tt0188640,10037390.0,9037390.0
1374,12000000.0,tt0095705,78756177.0,66756177.0
1375,23000000.0,tt0102510,86930411.0,63930411.0
1376,3100000.0,tt0046303,20000000.0,16900000.0
1377,35000000.0,tt0088206,14296438.0,-20703562.0
1378,40000000.0,tt0160009,30199105.0,-9800895.0
1379,28000000.0,tt0204946,90449929.0,62449929.0
1380,25000000.0,tt0144964,15843608.0,-9156392.0
1381,8500000.0,tt0202677,19125401.0,10625401.0
1382,60000000.0,tt0181875,47383689.0,-12616311.0
1383,25000000.0,tt0164212,260562.0,-24739438.0
1384,14000000.0,tt0192731,38574362.0,24574362.0
1385,12800000.0,tt0168629,40031879.0,27231879.0
1386,1000000.0,tt0222850,1744858.0,744858.0
1387,30000000.0,tt0210945,136706683.0,106706683.0
1388,1000000.0,tt0093177,14564027.0,13564027.0
1389,3000000.0,tt0095294,12090735.0,9090735.0
1390,5000000.0,tt0104409,12534961.0,7534961.0
1391,1580000.0,tt0055608,7000000.0,5420000.0
1392,5115000.0,tt0060397,12000000.0,6885000.0
1393,63600000.0,tt0208988,19412993.0,-44187007.0
1394,55000000.0,tt0212338,330444045.0,275444045.0
1395,4500000.0,tt0180093,7390108.0,2890108.0
1396,24000000.0,tt0213790,13700000.0,-10300000.0
1397,1000000.0,tt0089200,35000000.0,34000000.0
1398,5000000.0,tt0249462,110000000.0,105000000.0
1399,48000000.0,tt0230030,90383208.0,42383208.0
1400,40000000.0,tt0223897,55707411.0,15707411.0
1401,22000000.0,tt0192255,13555988.0,-8444012.0
1402,92000000.0,tt0160127,264105545.0,172105545.0
1403,80000000.0,tt0146984,39459427.0,-40540573.0
1404,32000000.0,tt0203019,48814909.0,16814909.0
1405,80000000.0,tt0199753,33463969.0,-46536031.0
1406,7200000.0,tt0066995,116019547.0,108819547.0
1407,82000000.0,tt0216216,96085477.0,14085477.0
1408,35000000.0,tt0186894,36779296.0,1779296.0
1409,123000000.0,tt0170016,345141403.0,222141403.0
1410,30.0,tt0213203,103.0,73.0
1411,85000000.0,tt0211181,183611771.0,98611771.0
1412,13500000.0,tt0180073,7060876.0,-6439124.0
1413,75000000.0,tt0217869,248118121.0,173118121.0
1414,17000000.0,tt0190332,213525736.0,196525736.0
1415,35000000.0,tt0190374,15185241.0,-19814759.0
1416,75000000.0,tt0190865,215663859.0,140663859.0
1417,25000000.0,tt0086993,8613462.0,-16386538.0
1418,40000000.0,tt0093428,191185897.0,151185897.0
1419,6000000.0,tt0092106,5849647.0,-150353.0
1420,15000000.0,tt0094291,43848069.0,28848069.0
1421,14000000.0,tt0096969,161001698.0,147001698.0
1422,4000000.0,tt0096219,3468572.0,-531428.0
1423,20000000.0,tt0088850,45833132.0,25833132.0
1424,10000000.0,tt0208092,83557872.0,73557872.0
1425,15000000.0,tt0095927,21032267.0,6032267.0
1426,25000000.0,tt0241303,152500343.0,127500343.0
1427,13000000.0,tt0242423,73180723.0,60180723.0
1428,100000000.0,tt0120917,169327687.0,69327687.0
1429,6.0,tt0183659,8.0,2.0
1430,70000000.0,tt0207201,374111707.0,304111707.0
1431,43000000.0,tt0181536,80049764.0,37049764.0
1432,10000000.0,tt0219699,12008642.0,2008642.0
1433,90000000.0,tt0162222,429632142.0,339632142.0
1434,10000000.0,tt0200720,5164404.0,-4835596.0
1435,45000000.0,tt0212346,212000000.0,167000000.0
1436,26000000.0,tt0190590,71868327.0,45868327.0
1437,28000000.0,tt0219653,33000337.0,5000337.0
1438,80000000.0,tt0146309,34566746.0,-45433254.0
1439,48000000.0,tt0181865,207515725.0,159515725.0
1440,8000000.0,tt0189998,8279017.0,279017.0
1441,50000000.0,tt0083564,57059003.0,7059003.0
1442,10000000.0,tt0101757,25196249.0,15196249.0
1443,12000000.0,tt0053580,7900000.0,-4100000.0
1444,6500000.0,tt0090670,2347000.0,-4153000.0
1445,30000000.0,tt0218817,18195610.0,-11804390.0
1446,13000000.0,tt0206275,91038276.0,78038276.0
1447,1000000.0,tt0194218,779137.0,-220863.0
1448,35000000.0,tt0237572,29400000.0,-5600000.0
1449,11000000.0,tt0186589,13276953.0,2276953.0
1450,35000000.0,tt0209475,94728529.0,59728529.0
1451,3000000.0,tt0092618,3221568.0,221568.0
1452,20000000.0,tt0092644,299965036.0,279965036.0
1453,15000000.0,tt0086960,316360478.0,301360478.0
1454,1800000.0,tt0092718,31623833.0,29823833.0
1455,10000000.0,tt0092746,14000.0,-9986000.0
1456,35000000.0,tt0092965,22238696.0,-12761304.0
1457,3000000.0,tt0092974,23509382.0,20509382.0
1458,350000.0,tt0083907,29400000.0,29050000.0
1459,55000000.0,tt0093278,14375181.0,-40624819.0
1460,23000000.0,tt0093300,51881013.0,28881013.0
1461,1.0,tt0093407,12396383.0,12396382.0
1462,8500000.0,tt0093437,32222567.0,23722567.0
1463,6000000.0,tt0093493,42721196.0,36721196.0
1464,22000000.0,tt0093507,17336370.0,-4663630.0
1465,12000000.0,tt0093560,3769990.0,-8230010.0
1466,14000000.0,tt0192111,10424470.0,-3575530.0
1467,87000000.0,tt0212985,351692268.0,264692268.0
1468,22000000.0,tt0239948,19351569.0,-2648431.0
1469,10000000.0,tt0265632,44460850.0,34460850.0
1470,40000000.0,tt0230838,65754228.0,25754228.0
1471,75000000.0,tt0166276,5409517.0,-69590483.0
1472,62000000.0,tt0233142,18720175.0,-43279825.0
1473,57000000.0,tt0236493,147845033.0,90845033.0
1474,1900000.0,tt0244504,2070806.0,170806.0
1475,60000000.0,tt0179626,56359980.0,-3640020.0
1476,20000000.0,tt0059245,15473333.0,-4526667.0
1477,3000000.0,tt0053793,10400000.0,7400000.0
1478,2000000.0,tt0080421,11000000.0,9000000.0
1479,4000000.0,tt0099385,16853487.0,12853487.0
1480,15000000.0,tt0101764,30102717.0,15102717.0
1481,23000000.0,tt0102005,7434726.0,-15565274.0
1482,7000000.0,tt0085868,1246141.0,-5753859.0
1483,31000000.0,tt0100140,35419397.0,4419397.0
1484,15000000.0,tt0091474,8620929.0,-6379071.0
1485,7920000.0,tt0077413,14560084.0,6640084.0
1486,2900000.0,tt0071771,43008075.0,40108075.0
1487,1250000.0,tt0087015,3412497.0,2162497.0
1488,68000000.0,tt0215750,96976270.0,28976270.0
1489,50000000.0,tt0242445,79958599.0,29958599.0
1490,9000000.0,tt0209144,39723096.0,30723096.0
1491,35000000.0,tt0227538,147934180.0,112934180.0
1492,11000000.0,tt0246989,23430766.0,12430766.0
1493,21000000.0,tt0236784,28008462.0,7008462.0
1494,2000000.0,tt0245712,20908467.0,18908467.0
1495,60000000.0,tt0164334,105178561.0,45178561.0
1496,53000000.0,tt0221027,83282296.0,30282296.0
1497,16000000.0,tt0235679,68411275.0,52411275.0
1498,1000000.0,tt0268200,852206.0,-147794.0
1499,25000000.0,tt0243155,281929795.0,256929795.0
1500,17700000.0,tt0245686,30987695.0,13287695.0
1501,21150000.0,tt0231402,39438674.0,18288674.0
1502,25000000.0,tt0086250,65884703.0,40884703.0
1503,94000000.0,tt0132245,54744738.0,-39255262.0
1504,90000000.0,tt0141907,10372291.0,-79627709.0
1505,98000000.0,tt0209163,433013274.0,335013274.0
1506,31115000.0,tt0056937,71000000.0,39885000.0
1507,27000000.0,tt0085811,16519460.0,-10480540.0
1508,17000000.0,tt0084917,29712172.0,12712172.0
1509,12000000.0,tt0107130,1703282.0,-10296718.0
1510,40000000.0,tt0101902,23202444.0,-16797556.0
1511,2200000.0,tt0066011,136400000.0,134200000.0
1512,65000000.0,tt0183790,117487473.0,52487473.0
1513,53000000.0,tt0225071,29700000.0,-23300000.0
1514,60000000.0,tt0126029,484409218.0,424409218.0
1515,52500000.0,tt0203009,179213434.0,126713434.0
1516,140000000.0,tt0213149,449220945.0,309220945.0
1517,22000000.0,tt0100395,39071603.0,17071603.0
1518,27000000.0,tt0101587,179033791.0,152033791.0
1519,15000000.0,tt0095647,34604000.0,19604000.0
1520,2000000.0,tt0054047,4905000.0,2905000.0
1521,14000000.0,tt0094142,57915972.0,43915972.0
1522,12000000.0,tt0060934,20000000.0,8000000.0
1523,22000000.0,tt0255798,84772742.0,62772742.0
1524,80000000.0,tt0251075,98376292.0,18376292.0
1525,102000000.0,tt0244244,147080413.0,45080413.0
1526,18000000.0,tt0065528,24911670.0,6911670.0
1527,24000000.0,tt0102685,83531958.0,59531958.0
1528,23000000.0,tt0105699,57138719.0,34138719.0
1529,90000.0,tt0051885,5000000.0,4910000.0
1530,21000000.0,tt0084805,177200000.0,156200000.0
1531,120000000.0,tt0230011,186053725.0,66053725.0
1532,115000000.0,tt0146316,274703340.0,159703340.0
1533,70000000.0,tt0240462,176104344.0,106104344.0
1534,38000000.0,tt0232500,207283925.0,169283925.0
1535,100000000.0,tt0212720,235926552.0,135926552.0
1536,16000000.0,tt0255819,29381649.0,13381649.0
1537,13000000.0,tt0250224,16929123.0,3929123.0
1538,60000000.0,tt0239395,93375151.0,33375151.0
1539,25000000.0,tt0271027,64437847.0,39437847.0
1540,45000000.0,tt0257106,141220678.0,96220678.0
1541,18000000.0,tt0082136,72179579.0,54179579.0
1542,2686000.0,tt0057007,6600000.0,3914000.0
1543,270000.0,tt0053925,1450000.0,1180000.0
1544,3200000.0,tt0056217,8000000.0,4800000.0
1545,14000000.0,tt0105378,2735731.0,-11264269.0
1546,4000000.0,tt0055184,8200000.0,4200000.0
1547,4500000.0,tt0049513,10400000.0,5900000.0
1548,10000000.0,tt0089461,25754284.0,15754284.0
1549,16000000.0,tt0082869,17374595.0,1374595.0
1550,130000.0,tt0068935,85000000.0,84870000.0
1551,137000000.0,tt0173840,85131830.0,-51868170.0
1552,18000000.0,tt0250494,141774679.0,123774679.0
1553,68000000.0,tt0227445,71069884.0,3069884.0
1554,5000000.0,tt0227005,5476060.0,476060.0
1555,7500000.0,tt0094602,18869631.0,11369631.0
1556,46630000.0,tt0096764,8083123.0,-38546877.0
1557,4000000.0,tt0094667,670774.0,-3329226.0
1558,4000000.0,tt0094701,9797098.0,5797098.0
1559,20000000.0,tt0094746,51684798.0,31684798.0
1560,19000000.0,tt0094761,8247943.0,-10752057.0
1561,8000000.0,tt0094783,784990.0,-7215010.0
1562,3512454.0,tt2018086,115860.0,-3396594.0
1563,20000000.0,tt0094889,171504781.0,151504781.0
1564,6000000.0,tt0094894,46616067.0,40616067.0
1565,39000000.0,tt0094898,288752301.0,249752301.0
1566,2000000.0,tt0090887,13167232.0,11167232.0
1567,4500000.0,tt0094919,3813293.0,-686707.0
1568,6000000.0,tt0095107,28202109.0,22202109.0
1569,20000000.0,tt0095174,17637950.0,-2362050.0
1570,24000000.0,tt0095253,43455230.0,19455230.0
1571,9000000.0,tt0095326,6436211.0,-2563789.0
1572,2500000.0,tt0095488,1189315.0,-1310685.0
1573,12300000.0,tt0095489,84460846.0,72160846.0
1574,8000000.0,tt0095519,22433275.0,14433275.0
1575,20000000.0,tt0095687,13854000.0,-6146000.0
1576,12000000.0,tt0095774,7242035.0,-4757965.0
1577,8000000.0,tt0095853,1893139.0,-6106861.0
1578,29000000.0,tt0095963,34994648.0,5994648.0
1579,6200000.0,tt0095990,9205924.0,3005924.0
1580,4000000.0,tt0089907,14237000.0,10237000.0
1581,3500000.0,tt0084296,20659423.0,17159423.0
1582,7000000.0,tt0096071,19595031.0,12595031.0
1583,16000000.0,tt0096193,4594452.0,-11405548.0
1584,4000000.0,tt0096256,13008928.0,9008928.0
1585,15000000.0,tt0096320,216614388.0,201614388.0
1586,31000000.0,tt0096794,74134790.0,43134790.0
1587,1000000.0,tt0088708,10499694.0,9499694.0
1588,5000000.0,tt0096926,117463.0,-4882537.0
1589,10000000.0,tt0096928,40485039.0,30485039.0
1590,30000000.0,tt0096933,45892212.0,15892212.0
1591,22500000.0,tt0097027,18671317.0,-3828683.0
1592,500000.0,tt0097138,10166459.0,9666459.0
1593,19000000.0,tt0097142,19738015.0,738015.0
1594,10000000.0,tt0097257,3916303.0,-6083697.0
1595,16000000.0,tt0097334,2420917.0,-13579083.0
1596,30000000.0,tt0097481,60864870.0,30864870.0
1597,20000000.0,tt0097626,7237794.0,-12762206.0
1598,17000000.0,tt0097637,78247647.0,61247647.0
1599,1500000.0,tt0097659,14697005.0,13197005.0
1600,25000000.0,tt0097737,15704614.0,-9295386.0
1601,7000000.0,tt0097758,793775.0,-6206225.0
1602,24000000.0,tt0097770,22099847.0,-1900153.0
1603,7500000.0,tt0097778,296000000.0,288500000.0
1604,11000000.0,tt0097815,49797148.0,38797148.0
1605,3000000.0,tt0097889,1145404.0,-1854596.0
1606,12000000.0,tt0097967,15942628.0,3942628.0
1607,8000000.0,tt0097987,16093651.0,8093651.0
1608,16000000.0,tt0098180,4192440.0,-11807560.0
1609,93000000.0,tt0163025,368780809.0,275780809.0
1610,12000000.0,tt0222851,15250000.0,3250000.0
1611,100000000.0,tt0133152,362211740.0,262211740.0
1612,20000.0,tt0123948,99000.0,79000.0
1613,400000.0,tt0261755,43719.0,-356281.0
1614,5000000.0,tt0243655,295206.0,-4704794.0
1615,15000000.0,tt0098206,30050028.0,15050028.0
1616,19000000.0,tt0098273,110879513.0,91879513.0
1617,18000000.0,tt0098282,46908987.0,28908987.0
1618,5000000.0,tt0098320,16554699.0,11554699.0
1619,55000000.0,tt0098439,63408614.0,8408614.0
1620,15000000.0,tt0098471,40590000.0,25590000.0
1621,15000000.0,tt0098554,79258538.0,64258538.0
1622,2000000.0,tt0098577,725131.0,-1274869.0
1623,6000000.0,tt0098663,14278900.0,8278900.0
1624,58000000.0,tt0087089,25928721.0,-32071279.0
1625,42000000.0,tt0218922,35402320.0,-6597680.0
1626,37000000.0,tt0247638,165335153.0,128335153.0
1627,90000000.0,tt0266915,347325802.0,257325802.0
1628,20000000.0,tt0064782,31678778.0,11678778.0
1629,15000000.0,tt0080360,19853892.0,4853892.0
1630,30000000.0,tt0252866,287553595.0,257553595.0
1631,75000000.0,tt0181739,13596911.0,-61403089.0
1632,35000000.0,tt0244000,13678913.0,-21321087.0
1633,1500000.0,tt0261983,373967.0,-1126033.0
1634,57000000.0,tt0238112,62112895.0,5112895.0
1635,48000000.0,tt0250687,85498534.0,37498534.0
1636,22000000.0,tt0261392,33788161.0,11788161.0
1637,28000000.0,tt0228333,14010832.0,-13989168.0
1638,34000000.0,tt0234829,19693891.0,-14306109.0
1639,10000000.0,tt0263488,59217789.0,49217789.0
1640,1900000.0,tt0092147,4790926.0,2890926.0
1641,40000000.0,tt0246544,27053815.0,-12946185.0
1642,57000000.0,tt0202470,16991902.0,-40008098.0
1643,700000.0,tt0242587,1667192.0,967192.0
1644,30000000.0,tt0221218,23619609.0,-6380391.0
1645,32000000.0,tt0180734,40222729.0,8222729.0
1646,40000000.0,tt0246464,8493890.0,-31506110.0
1647,22000000.0,tt0118589,5271666.0,-16728334.0
1648,45000000.0,tt0139654,104876233.0,59876233.0
1649,1000000.0,tt0239986,2402459.0,1402459.0
1650,9400000.0,tt0057193,60000000.0,50600000.0
1651,725000.0,tt0067588,10600000.0,9875000.0
1652,2900000.0,tt0055312,5000000.0,2100000.0
1653,18000000.0,tt0091993,9697739.0,-8302261.0
1654,50000000.0,tt0260866,100020092.0,50020092.0
1655,31000000.0,tt0252501,24185781.0,-6814219.0
1656,28000000.0,tt0196229,60780981.0,32780981.0
1657,23000000.0,tt0206314,36642838.0,13642838.0
1658,12000000.0,tt0273799,17292381.0,5292381.0
1659,28000000.0,tt0240890,77516304.0,49516304.0
1660,4500000.0,tt0080437,7206220.0,2706220.0
1661,15000000.0,tt0080549,67182787.0,52182787.0
1662,75000000.0,tt0219965,67631903.0,-7368097.0
1663,11000000.0,tt0250310,23978402.0,12978402.0
1664,15000000.0,tt0166924,20117339.0,5117339.0
1665,10000000.0,tt0166110,7316658.0,-2683342.0
1666,4000000.0,tt0066999,35976000.0,31976000.0
1667,9000000.0,tt0067093,83304330.0,74304330.0
1668,35000000.0,tt0120681,74558115.0,39558115.0
1669,72000000.0,tt0272020,27642707.0,-44357293.0
1670,48000000.0,tt0200027,35743308.0,-12256692.0
1671,48000000.0,tt0272152,50315140.0,2315140.0
1672,6000000.0,tt0246578,1270522.0,-4729478.0
1673,75000000.0,tt0249478,54249294.0,-20750706.0
1674,115000000.0,tt0198781,562816256.0,447816256.0
1675,49000000.0,tt0267804,72700000.0,23700000.0
1676,100000.0,tt0275719,490475.0,390475.0
1677,40000000.0,tt0256380,141069860.0,101069860.0
1678,7000000.0,tt0290332,10229331.0,3229331.0
1679,125000000.0,tt0241527,976475550.0,851475550.0
1680,6000000.0,tt0234354,2025238.0,-3974762.0
1681,24000000.0,tt0253798,14782676.0,-9217324.0
1682,92000000.0,tt0266987,143049560.0,51049560.0
1683,4500000.0,tt0256009,6459020.0,1959020.0
1684,14000000.0,tt0062994,52223306.0,38223306.0
1685,2000000.0,tt0090095,390659.0,-1609341.0
1686,810000.0,tt0076299,1258000.0,448000.0
1687,6500000.0,tt0080661,31899000.0,25399000.0
1688,35000000.0,tt0080745,27107960.0,-7892040.0
1689,9000000.0,tt0074483,46236000.0,37236000.0
1690,5500000.0,tt0076070,26414658.0,20914658.0
1691,5000000.0,tt0085862,12232628.0,7232628.0
1692,22000000.0,tt0086383,67642693.0,45642693.0
1693,40000000.0,tt0159273,91753202.0,51753202.0
1694,85000000.0,tt0240772,450717150.0,365717150.0
1695,10000000.0,tt0211915,173921954.0,163921954.0
1696,16000000.0,tt0277371,66468332.0,50468332.0
1697,68000000.0,tt0259711,203388341.0,135388341.0
1698,21000000.0,tt0265666,71441250.0,50441250.0
1699,25000000.0,tt0088103,5778353.0,-19221647.0
1700,4500000.0,tt0084684,10500000.0,6000000.0
1701,15000000.0,tt0086346,16500000.0,1500000.0
1702,12000000.0,tt0278488,31155435.0,19155435.0
1703,25000000.0,tt0268397,80936232.0,55936232.0
1704,93000000.0,tt0120737,871368364.0,778368364.0
1705,72000000.0,tt0268995,37317558.0,-34682442.0
1706,60000000.0,tt0268978,313542341.0,253542341.0
1707,3000000.0,tt0051201,9000000.0,6000000.0
1708,107000000.0,tt0248667,87713825.0,-19286175.0
1709,92000000.0,tt0265086,172989651.0,80989651.0
1710,12000000.0,tt0086619,30400000.0,18400000.0
1711,19800000.0,tt0280707,87754044.0,67954044.0
1712,22000000.0,tt0277027,92542418.0,70542418.0
1713,4000000.0,tt0285742,44909486.0,40909486.0
1714,15000000.0,tt0117653,76382.0,-14923618.0
1715,29000000.0,tt0237534,70752904.0,41752904.0
1716,38000000.0,tt0099044,153518974.0,115518974.0
1717,18000000.0,tt0082288,14110013.0,-3889987.0
1718,18000000.0,tt0087078,100000000.0,82000000.0
1719,1200000.0,tt0085542,760883.0,-439117.0
1720,5500000.0,tt0080771,4865000.0,-635000.0
1721,12000000.0,tt0083511,78868508.0,66868508.0
1722,15000000.0,tt0085271,10219460.0,-4780540.0
1723,14000000.0,tt0106770,63513743.0,49513743.0
1724,3500000.0,tt0066026,81600000.0,78100000.0
1725,6000000.0,tt0055257,4300000.0,-1700000.0
1726,35000000.0,tt0245844,75395048.0,40395048.0
1727,32000000.0,tt0265349,55157539.0,23157539.0
1728,11000000.0,tt0281358,41227069.0,30227069.0
1729,344.0,tt0294289,4.0,-340.0
1730,14500000.0,tt0293416,95789342.0,81289342.0
1731,13000000.0,tt0097116,22030000.0,9030000.0
1732,14000000.0,tt0240900,6413915.0,-7586085.0
1733,24000000.0,tt0082525,939423.0,-23060577.0
1734,15000000.0,tt0265298,52970014.0,37970014.0
1735,85000000.0,tt0233469,78382433.0,-6617567.0
1736,50000000.0,tt0109190,16671505.0,-33328495.0
1737,19000000.0,tt0085891,11000000.0,-8000000.0
1738,12000000.0,tt0275022,61141030.0,49141030.0
1739,70000000.0,tt0251114,32287044.0,-37712956.0
1740,36000000.0,tt0251160,102244770.0,66244770.0
1741,20000000.0,tt0280030,109862682.0,89862682.0
1742,3000000.0,tt0247745,18492362.0,15492362.0
1743,17000000.0,tt0107034,44456478.0,27456478.0
1744,8000000.0,tt0081698,11715321.0,3715321.0
1745,60000000.0,tt0259288,52322400.0,-7677600.0
1746,35000000.0,tt0238546,45479110.0,10479110.0
1747,35000000.0,tt0074174,35323292.0,323292.0
1748,75000000.0,tt0277434,114660784.0,39660784.0
1749,45000000.0,tt0110146,21355893.0,-23644107.0
1750,23000000.0,tt0108395,71368.0,-22928632.0
1751,1202007.0,tt0038057,2948386.0,1746379.0
1752,14000000.0,tt0278295,25482931.0,11482931.0
1753,80000000.0,tt0268695,123729176.0,43729176.0
1754,2000000.0,tt0290212,2506446.0,506446.0
1755,44000000.0,tt0080855,3484331.0,-40515669.0
1756,10000000.0,tt0081071,15795189.0,5795189.0
1757,59000000.0,tt0268380,383257136.0,324257136.0
1758,33000000.0,tt0120804,102984862.0,69984862.0
1759,85000000.0,tt0284490,77741732.0,-7258268.0
1760,1000000.0,tt0264761,10013424.0,9013424.0
1761,5000000.0,tt0245574,33616692.0,28616692.0
1762,7.0,tt0105459,5.0,-2.0
1763,14000000.0,tt0083169,35856053.0,21856053.0
1764,54000000.0,tt0187738,155010032.0,101010032.0
1765,26000000.0,tt0157472,38793283.0,12793283.0
1766,48000000.0,tt0258000,196397415.0,148397415.0
1767,20000000.0,tt0265662,75597042.0,55597042.0
1768,3000000.0,tt0254686,9801375.0,6801375.0
1769,42000000.0,tt0257756,63781810.0,21781810.0
1770,5000000.0,tt0283111,38275483.0,33275483.0
1771,250000.0,tt0042876,96568.0,-153432.0
1772,45000000.0,tt0264472,94935764.0,49935764.0
1773,11000000.0,tt0264616,13110448.0,2110448.0
1774,43000000.0,tt0253867,68696770.0,25696770.0
1775,7000000.0,tt0266391,3646994.0,-3353006.0
1776,6000000.0,tt0219822,705308.0,-5294692.0
1777,5000000.0,tt0259446,368744044.0,363744044.0
1778,1000000.0,tt0072737,16000000.0,15000000.0
1779,50000000.0,tt0264935,56714147.0,6714147.0
1780,60000000.0,tt0277296,165333180.0,105333180.0
1781,11000000.0,tt0211443,16951798.0,5951798.0
1782,40000000.0,tt0282687,16872671.0,-23127329.0
1783,18000000.0,tt0235737,676698.0,-17323302.0
