movie_id,tmdb_id,title,hours_viewed,global_availability,release_year,type,age_certification
tt14849626,ts298766,Pirate Gold of Adak Island,7600000.0,Yes,2022,SHOW,TV-14
tt14169960,ts225855,All of Us Are Dead,94600000.0,Yes,2022,SHOW,TV-MA
tt18750552,ts342732,Our Great National Parks,,,2022,SHOW,TV-PG
tt13175788,ts255037,Resident Evil: Infinite Darkness,,,2021,SHOW,TV-MA
tt21049266,tm1229846,My Daughter's Killer,,,2022,MOVIE,R
tt15521050,tm1201262,Love & Gelato,5700000.0,Yes,2022,MOVIE,PG-13
tt7978758,tm852172,Apollo 10½:  A Space Age Childhood,,,2022,MOVIE,PG-13
tt11790780,tm937814,The Alpinist,,,2021,MOVIE,PG-13
tt16348586,ts320073,Attack on Pearl Harbor: Minute by Minute,,,2021,SHOW,TV-14
tt7979580,tm370144,The Mitchells vs. the Machines,,,2021,MOVIE,PG
tt14494894,ts293103,Juanpis González - The Series,700000.0,No,2022,SHOW,TV-MA
tt18751672,ts345200,Borgen - Power & Glory,5000000.0,Yes,2022,SHOW,TV-MA
tt10011306,ts222522,Spriggan,,,2022,SHOW,TV-MA
tt12809988,ts237713,Sweet Tooth,,,2021,SHOW,TV-14
tt10696784,tm825714,The Harder They Fall,23300000.0,Yes,2021,MOVIE,R
tt9851854,tm996762,Major,,,2022,MOVIE,
tt9698442,ts102086,Behind Her Eyes,,,2021,SHOW,TV-MA
tt19704638,tm1196288,Our Father,2300000.0,Yes,2022,MOVIE,
tt14088994,ts284297,All American: Homecoming,,,2022,SHOW,TV-14
tt2531336,ts296046,Lupin,,,2021,SHOW,TV-MA
tt15035360,tm1083293,Windfall,1800000.0,Yes,2022,MOVIE,R
tt19758756,ts346959,Meltdown: Three Mile Island,,,2022,SHOW,TV-14
tt10945036,ts287722,The Upshaws,,,2021,SHOW,TV-14
tt5315212,tm1165462,Senior Year,23200000.0,Yes,2022,MOVIE,R
tt12304420,ts240453,Clark,,,2022,SHOW,TV-MA
tt14589904,ts294227,Farzar,5200000.0,Yes,2022,SHOW,TV-MA
tt11755740,tm946869,Texas Chainsaw Massacre,10800000.0,Yes,2022,MOVIE,R
tt9421570,tm986168,The Guilty,16200000.0,Yes,2021,MOVIE,R
tt6506264,tm1019177,The Colony,,,2021,MOVIE,R
tt9288848,ts256310,Pacific Rim: The Black,4800000.0,Yes,2021,SHOW,TV-14
tt20201450,tm1209228,Norm Macdonald: Nothing Special,100000.0,Yes,2022,MOVIE,R
tt10231312,ts311985,Inside Job,,,2021,SHOW,TV-MA
tt13610562,tm1120543,The Bubble,3600000.0,Yes,2022,MOVIE,R
tt17216636,ts328051,Iron Chef: Quest for an Iron Legend,10300000.0,Yes,2022,SHOW,TV-G
tt20597418,ts357137,First Class,200000.0,Yes,2022,SHOW,
tt13018574,ts310081,Two Summers,6300000.0,No,2022,SHOW,TV-PG
tt13446244,ts269096,She Would Never Know,,,2021,SHOW,TV-14
tt12680684,tm991529,The Hand of God,900000.0,Yes,2021,MOVIE,R
tt20560384,ts355168,The Hidden Lives of Pets,7600000.0,Yes,2022,SHOW,
tt21044524,tm1231785,For Jojo,200000.0,Yes,2022,MOVIE,
tt11233960,tm1092864,The Unforgivable,14100000.0,Yes,2021,MOVIE,R
tt18260538,ts311987,Bad Vegan: Fame. Fraud. Fugitives.,,,2022,SHOW,TV-MA
tt1267295,ts85985,Cowboy Bebop,7200000.0,Yes,2021,SHOW,TV-MA
tt10611608,ts237722,The Cuphead Show!,47100000.0,Yes,2022,SHOW,TV-Y7
tt12235718,ts251675,Hellbound,8300000.0,Yes,2021,SHOW,TV-MA
tt13873302,tm1014947,Against the Ice,,,2022,MOVIE,
tt12141112,tm1075698,Metal Lords,3500000.0,Yes,2022,MOVIE,R
tt12940732,ts252119,The Beauty Queen of Jerusalem,,,2021,SHOW,TV-MA
tt14463542,ts292696,Intimacy,9900000.0,Yes,2022,SHOW,TV-MA
tt19637852,tm1195971,Jennifer Lopez:  Halftime,,,2022,MOVIE,
tt11859542,ts234817,In from the Cold,,,2022,SHOW,TV-MA
tt11343600,ts227473,Brand New Cherry Flavor,,,2021,SHOW,TV-MA
tt13919802,tm1117040,Anek,,,2022,MOVIE,
tt13649532,ts269179,The G Word with Adam Conover,,,2022,SHOW,TV-MA
tt19885626,tm1204402,Ricky Gervais: SuperNature,2900000.0,Yes,2022,MOVIE,
tt11364112,tm1001097,Beauty,,,2022,MOVIE,R
tt6566576,tm525645,Fear Street: Part One - 1994,,,2021,MOVIE,
tt10839422,ts289334,Sex/Life,,,2021,SHOW,TV-MA
tt14030682,tm1022953,Who We Are: A Chronicle of Racism in America,,,2022,MOVIE,PG-13
tt14544192,tm1038686,Bo Burnham: Inside,1100000.0,Yes,2021,MOVIE,R
tt8131720,tm1180524,Av: The Hunt,,,2021,MOVIE,
tt13655456,ts310057,True Story,,,2021,SHOW,TV-MA
tt8368408,tm501313,Gunpowder Milkshake,3000000.0,No,2021,MOVIE,R
tt16360006,tm1137051,Bubble,2900000.0,Yes,2022,MOVIE,PG
tt8893974,tm471968,Passing,800000.0,Yes,2021,MOVIE,PG-13
tt7475578,tm1111987,Munich: The Edge of War,,,2022,MOVIE,PG-13
tt10888878,ts300391,Clickbait,,,2021,SHOW,TV-MA
tt13987620,ts273436,Murder Among the Mormons,,,2021,SHOW,TV-14
tt13980362,ts281225,Wrong Side of the Tracks,,,2021,SHOW,TV-MA
tt13024674,tm1048362,Army of Thieves,28100000.0,Yes,2021,MOVIE,R
tt19037550,ts349630,Love on the Spectrum U.S.,,,2022,SHOW,TV-14
tt14626352,ts286731,Komi Can't Communicate,20100000.0,Yes,2021,SHOW,TV-14
tt11570202,ts232107,The Silent Sea,7900000.0,Yes,2021,SHOW,TV-MA
tt10834220,ts296472,The Chestnut Man,12400000.0,Yes,2021,SHOW,TV-MA
tt9012876,ts88578,Firefly Lane,,,2021,SHOW,TV-MA
tt14817272,tm1165983,The Weekend Away,9200000.0,Yes,2022,MOVIE,
tt18258584,tm1198242,Jackass 4.5,,,2022,MOVIE,
tt15215512,tm1196705,A Perfect Pairing,20200000.0,Yes,2022,MOVIE,
tt18312376,tm1219452,Cristela Alonzo: Middle Classy,500000.0,Yes,2022,MOVIE,
tt0993840,tm456513,Army of the Dead,27300000.0,Yes,2021,MOVIE,R
tt11893274,tm1138477,Downfall: The Case Against Boeing,3500000.0,Yes,2022,MOVIE,R
tt11278476,tm1166288,Rescued by Ruby,9200000.0,Yes,2022,MOVIE,
tt6708668,tm1064065,Black Crab,23300000.0,Yes,2022,MOVIE,
tt14079374,tm1119272,14 Peaks: Nothing Is Impossible,3700000.0,Yes,2021,MOVIE,
tt14140886,ts343430,The 7 Lives of Lea,,,2022,SHOW,TV-MA
tt11541872,tm851128,Bigbug,2700000.0,Yes,2022,MOVIE,R
tt14556392,tm1137119,Image of Victory,,,2021,MOVIE,
tt11514780,tm1166024,Choose or Die,5900000.0,Yes,2022,MOVIE,
tt7737528,tm1046932,Kate,16800000.0,Yes,2021,MOVIE,R
tt3661210,tm992844,The Dig,4600000.0,Yes,2021,MOVIE,PG-13
tt11834150,ts225645,The Chair,2200000.0,Yes,2021,SHOW,TV-MA
tt11053426,ts282131,Attenborough's Life in Colour,,,2021,SHOW,TV-PG
tt20723672,tm1207097,Bill Burr Presents: Friends Who Kill,700000.0,Yes,2022,MOVIE,PG-13
tt21062288,ts356951,Hurts Like Hell,,,2022,SHOW,TV-MA
tt11804152,tm1033470,Till Death,,,2021,MOVIE,R
tt9701940,tm824160,Fear Street: Part Two - 1978,,,2021,MOVIE,
tt4733624,tm1064228,Fatherhood,25200000.0,Yes,2021,MOVIE,PG-13
tt7985576,ts95572,The Serpent,,,2021,SHOW,TV-MA
tt19034522,tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,800000.0,Yes,2022,MOVIE,R
tt14599438,ts311989,jeen-yuhs,,,2022,SHOW,TV-MA
tt15260794,ts307649,Turning Point: 9/11 and the War on Terror,,,2021,SHOW,TV-14
tt15341198,ts305788,The Perfect Mother,11500000.0,Yes,2022,SHOW,TV-MA
tt6874762,tm983784,Coming Home in the Dark,,,2021,MOVIE,
tt15575356,tm1171875,Too Old for Fairy Tales,6100000.0,Yes,2022,MOVIE,
tt11092142,ts321918,Human Resources,,,2022,SHOW,TV-MA
tt10896634,tm993838,Long Story Short,,,2021,MOVIE,R
tt12940504,ts328194,My Name,32300000.0,Yes,2021,SHOW,TV-MA
tt8610436,tm983723,The Sparks Brothers,,,2021,MOVIE,R
tt9170516,tm855839,The Shadow in My Eye,,,2021,MOVIE,
tt15523010,tm1108321,Dave Chappelle: The Closer,2900000.0,Yes,2021,MOVIE,
tt13056008,tm1092958,No One Gets Out Alive,8100000.0,Yes,2021,MOVIE,R
tt13457822,ts296743,Welcome to Eden,,,2022,SHOW,TV-MA
tt8787772,ts108042,Maya and the Three,,,2021,SHOW,TV-Y7
tt9742794,tm1046264,The Vault,,,2021,MOVIE,R
tt18082212,ts329699,The Andy Warhol Diaries,,,2022,SHOW,TV-MA
tt14992922,tm1150385,The Tinder Swindler,4400000.0,Yes,2022,MOVIE,
tt16379454,tm1138743,The Martha Mitchell Effect,700000.0,Yes,2022,MOVIE,PG
tt11937816,ts283080,Who Killed Sara?,24600000.0,Yes,2021,SHOW,TV-MA
tt15311262,tm1227918,Under the Amalfi Sun,1600000.0,Yes,2022,MOVIE,PG-13
tt14664414,ts287976,Young Royals,16400000.0,Yes,2021,SHOW,TV-MA
tt9569546,ts225657,Halston,,,2021,SHOW,TV-MA
tt6341832,tm347095,Oxygen,2200000.0,Yes,2021,MOVIE,
tt11168604,ts229335,Anxious People,,,2021,SHOW,TV-MA
tt12335692,tm1087461,Last Man Down,,,2021,MOVIE,R
tt13109952,tm1046026,The Trip,5400000.0,No,2021,MOVIE,
tt6111574,tm416779,The Woman in the Window,6400000.0,Yes,2021,MOVIE,R
tt5774002,ts287559,Jupiter's Legacy,,,2021,SHOW,TV-MA
tt12996154,tm1191224,365 Days: This Day,15000000.0,Yes,2022,MOVIE,NC-17
tt15019128,ts301625,Hold Tight,,,2022,SHOW,TV-MA
tt10691162,tm1075215,Aftermath,,,2021,MOVIE,
tt12532368,tm1094217,Chickenhare and the Hamster of Darkness,13000000.0,No,2022,MOVIE,
tt10147644,ts287438,The Innocent,,,2021,SHOW,TV-MA
tt13276352,tm1199146,Toscana,8100000.0,Yes,2022,MOVIE,
tt14592064,tm1141439,Home Team,17800000.0,Yes,2022,MOVIE,PG
tt12923028,tm1018747,Live Is Life,,,2022,MOVIE,
tt6571548,tm949309,The White Tiger,5100000.0,Yes,2021,MOVIE,R
tt13317454,ts343432,Yakamoz S-245,5000000.0,Yes,2022,SHOW,TV-MA
tt9073940,ts287352,Hit & Run,27600000.0,Yes,2021,SHOW,TV-MA
tt13317508,ts328605,Midnight at the Pera Palace,5600000.0,Yes,2022,SHOW,TV-14
tt15479704,ts328541,The Puppet Master: Hunting the Ultimate Conman,,,2022,SHOW,TV-MA
tt14915608,tm1110527,Captain Nova,,,2021,MOVIE,
tt11892272,tm1022103,Outlaws,1500000.0,No,2021,MOVIE,R
tt12383460,tm1046627,Hypnotic,6500000.0,Yes,2021,MOVIE,
tt15677070,ts314135,VOIR,,,2021,SHOW,TV-MA
tt18555320,tm1185360,Return to Space,3200000.0,Yes,2022,MOVIE,
tt14819828,ts321298,Business Proposal,120700000.0,Yes,2022,SHOW,TV-14
tt14506528,tm1120855,Along for the Ride,6100000.0,Yes,2022,MOVIE,
tt8009744,tm861000,Worth,5200000.0,No,2021,MOVIE,PG-13
tt5164438,tm1021871,The Starling,8200000.0,Yes,2021,MOVIE,PG-13
tt3758814,tm841797,The Ice Road,9800000.0,No,2021,MOVIE,PG-13
tt15268768,ts309930,Remarriage & Desires,27400000.0,Yes,2022,SHOW,TV-14
tt8179402,ts271888,Fate: The Winx Saga,,,2021,SHOW,TV-MA
tt13575806,tm1020851,Back to the Outback,37600000.0,Yes,2021,MOVIE,PG
tt10826054,ts219423,Masters of the Universe: Revelation,,,2021,SHOW,TV-PG
tt13069986,tm1003630,After We Fell,2500000.0,No,2021,MOVIE,R
tt9165438,ts255779,Gabby's Dollhouse,290100000.0,Yes,2021,SHOW,TV-Y
tt18926162,ts314164,Tomorrow,27100000.0,Yes,2022,SHOW,TV-14
tt21030216,tm1229690,Jewel,100000.0,Yes,2022,MOVIE,R
tt14865290,ts299865,Heist,5100000.0,Yes,2021,SHOW,TV-MA
tt8545482,tm1000147,Zone 414,,,2021,MOVIE,R
tt15146130,ts321513,My Liberation Notes,17600000.0,Yes,2022,SHOW,TV-MA
tt13323004,ts273229,Feria: The Darkest Light,5500000.0,Yes,2022,SHOW,TV-MA
tt13925166,ts300325,Surviving Summer,12700000.0,Yes,2022,SHOW,TV-PG
tt15189534,tm1180610,The Wrath of God,3700000.0,Yes,2022,MOVIE,
tt18299058,ts330425,The Principles of Pleasure,,,2022,SHOW,TV-MA
tt19034332,tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,3100000.0,Yes,2022,MOVIE,R
tt8521876,tm992260,Yes Day,,,2021,MOVIE,PG
tt13528564,tm1166046,Ante... Sundaraniki!,,,2022,MOVIE,
tt13651632,ts271413,Night Stalker: The Hunt for a Serial Killer,,,2021,SHOW,TV-MA
tt14539744,tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",1000000.0,Yes,2021,MOVIE,PG-13
tt14832996,ts296214,How to Become a Tyrant,,,2021,SHOW,TV-MA
tt15096836,ts330347,Cracow Monsters,3500000.0,Yes,2022,SHOW,TV-MA
tt6455162,tm1227853,Bhool Bhulaiyaa 2,,,2022,MOVIE,
tt8323702,ts94677,Worst Roommate Ever,9300000.0,Yes,2022,SHOW,TV-MA
tt20604466,tm1219941,Glamour Girls,1800000.0,Yes,2022,MOVIE,
tt20420316,tm1210970,Gladbeck: The Hostage Crisis,800000.0,Yes,2022,MOVIE,
tt8376234,tm413169,Peter Rabbit 2: The Runaway,,,2021,MOVIE,PG
tt10011314,ts225690,Vampire in the Garden,1000000.0,Yes,2022,SHOW,TV-14
tt19869374,tm1212673,Joel Kim Booster: Psychosexual,100000.0,Yes,2022,MOVIE,
tt10813940,ts279892,Ginny & Georgia,,,2021,SHOW,TV-14
tt11301946,tm1151272,Beast,,,2022,MOVIE,
tt1893273,tm981945,The Last Letter From Your Lover,5400000.0,No,2021,MOVIE,
tt18970124,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,,,2022,SHOW,TV-MA
tt15723914,ts314594,Catching Killers,,,2021,SHOW,TV-MA
tt16492950,ts1475,Chosen,2700000.0,Yes,2022,SHOW,TV-MA
tt12789212,tm919880,Final Account,,,2021,MOVIE,PG-13
tt10062046,ts189612,Country Queen,1000000.0,No,2022,SHOW,TV-MA
tt10962368,tm833216,Things Heard & Seen,13000000.0,Yes,2021,MOVIE,
tt6338498,tm314863,Vivo,27500000.0,Yes,2021,MOVIE,PG
tt18314214,ts330402,Is It Cake?,29700000.0,Yes,2022,SHOW,TV-PG
tt13968792,ts281062,The Girl from Oslo,4600000.0,No,2021,SHOW,
tt13357124,ts312071,The Way of the Househusband,11800000.0,Yes,2021,SHOW,TV-MA
tt17513352,ts302363,Twenty Five Twenty One,47800000.0,Yes,2022,SHOW,TV-14
tt15392100,ts308845,The Billion Dollar Code,,,2021,SHOW,TV-MA
tt10101702,tm841825,My Little Pony: A New Generation,15400000.0,Yes,2021,MOVIE,PG
tt20859930,ts304310,No Regrets In Life,,,2022,SHOW,
tt14158554,tm1159163,Fistful of Vengeance,5800000.0,Yes,2022,MOVIE,R
tt14465894,tm1164962,Restless,8000000.0,Yes,2022,MOVIE,R
tt13064634,ts253813,Glória,1600000.0,Yes,2021,SHOW,TV-MA
tt11607896,tm1027081,Blood Red Sky,16200000.0,Yes,2021,MOVIE,
tt13879466,ts272980,The One,3500000.0,Yes,2021,SHOW,TV-MA
tt11657662,tm1003034,The Witcher: Nightmare of the Wolf,2400000.0,Yes,2021,MOVIE,
tt10083340,tm857461,Gangubai Kathiawadi,,,2022,MOVIE,
tt15509164,tm1217459,Godse,,,2022,MOVIE,
tt14959710,ts294338,Hard Cell,400000.0,Yes,2022,SHOW,TV-MA
tt12676326,tm976166,Malcolm & Marie,500000.0,Yes,2021,MOVIE,R
tt13978306,tm1141594,Brazen,10400000.0,Yes,2022,MOVIE,
tt14252964,ts296825,Gone for Good,,,2021,SHOW,TV-MA
tt14223858,ts284702,This Is a Robbery: The World's Biggest Art Heist,,,2021,SHOW,TV-MA
tt12838766,tm458292,Space Sweepers,4000000.0,Yes,2021,MOVIE,R
tt8851668,tm459789,The Lovebirds,,,2021,MOVIE,R
tt13837672,ts271595,Crime Scene: The Vanishing at the Cecil Hotel,,,2021,SHOW,TV-MA
tt15479902,tm1179973,Trust No One: The Hunt for the Crypto King,2100000.0,Yes,2022,MOVIE,R
tt13676344,ts269881,Record of Ragnarok,,,2021,SHOW,TV-MA
tt12676006,tm1134087,Borrego,,,2022,MOVIE,R
tt18970454,ts343599,Jimmy Savile: A British Horror Story,,,2022,SHOW,TV-MA
tt5563324,tm1063652,Intrusion,11700000.0,Yes,2021,MOVIE,
tt6889042,tm1082974,Count Me In,,,2021,MOVIE,
tt10521144,tm1002815,Nightbooks,4300000.0,Yes,2021,MOVIE,
tt14463484,tm1107225,Through My Window,33000000.0,Yes,2022,MOVIE,R
tt15049206,ts299874,Cocaine Cowboys: The Kings of Miami,,,2021,SHOW,TV-MA
tt13164942,tm1049265,My Wonderful Life,,,2021,MOVIE,
tt18096250,tm1168932,Taylor Tomlinson: Look at You,,,2022,MOVIE,
tt18974572,ts340376,The Marked Heart,,,2022,SHOW,TV-MA
tt15393644,ts310938,New Heights,,,2021,SHOW,TV-MA
tt18217272,ts329700,Life After Death with Tyler Henry,8200000.0,Yes,2022,SHOW,TV-MA
tt20560428,ts349921,That’s My Time with David Letterman,200000.0,Yes,2022,SHOW,TV-MA
tt13660958,ts270405,Pretend It's a City,,,2021,SHOW,TV-14
tt13822738,tm1166020,The Takedown,16800000.0,Yes,2022,MOVIE,
tt10140028,ts192196,Q-Force,1700000.0,Yes,2021,SHOW,TV-MA
tt7014378,tm897466,The Summit of the Gods,300000.0,No,2021,MOVIE,PG
tt10752004,tm1093099,Love Hard,7300000.0,Yes,2021,MOVIE,
tt20723748,tm1207094,Pete Davidson Presents: The Best Friends,200000.0,Yes,2022,MOVIE,PG-13
tt14442054,ts297247,That Girl Lay Lay,,,2021,SHOW,TV-G
tt17491040,tm465421,The Pirates: The Last Royal Treasure,7200000.0,Yes,2022,MOVIE,
tt14115912,ts271604,Blue Period,4900000.0,Yes,2021,SHOW,TV-14
tt15490038,ts341767,Kotaro Lives Alone,7000000.0,Yes,2022,SHOW,TV-14
tt14460684,ts288744,The Sound of Magic,,,2022,SHOW,TV-14
tt10230994,tm1038327,Beckett,6000000.0,Yes,2021,MOVIE,R
tt15907298,tm1131382,Jim Gaffigan: Comedy Monster,1800000.0,Yes,2021,MOVIE,
tt8747160,tm922429,The Block Island Sound,,,2021,MOVIE,
tt13357140,ts273485,Baki Hanma,13300000.0,Yes,2021,SHOW,TV-MA
tt10763820,tm1020820,Night Teeth,8500000.0,Yes,2021,MOVIE,
tt14272628,ts290643,Super Crooks,2000000.0,Yes,2021,SHOW,TV-MA
tt21106704,tm1234767,David A. Arnold: It Ain't for the Weak,,,2022,MOVIE,R
tt11762434,tm993670,Cosmic Sin,,,2021,MOVIE,R
tt19768508,tm1198388,Cyber Hell: Exposing an Internet Horror,600000.0,Yes,2022,MOVIE,
tt21081098,ts313646,"Mom, Don't Do That!",2200000.0,Yes,2022,SHOW,TV-MA
tt6733874,tm1038363,America: The Motion Picture,800000.0,Yes,2021,MOVIE,R
tt9660510,tm1048678,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,,,2021,MOVIE,
tt4479380,tm1073510,SAS: Red Notice,,,2021,MOVIE,R
tt13433812,ts271867,Vincenzo,72800000.0,Yes,2021,SHOW,
tt14813966,tm1158704,Tyler Perry's A Madea Homecoming,,,2022,MOVIE,R
tt6852526,tm863351,The God Committee,,,2021,MOVIE,
tt10121392,tm1020073,Thunder Force,10300000.0,Yes,2021,MOVIE,PG-13
tt14681732,ts288087,Sophie: A Murder in West Cork,,,2021,SHOW,TV-14
tt15548032,tm1121707,Dangerous Liaisons,6300000.0,Yes,2022,MOVIE,
tt11465278,ts314742,He-Man and the Masters of the Universe,7900000.0,Yes,2021,SHOW,TV-Y7
tt10418662,tm1038344,Awake,14200000.0,Yes,2021,MOVIE,R
tt20723730,tm1207098,Amy Schumer Presents: Parental Advisory,200000.0,Yes,2022,MOVIE,R
tt18396952,ts333834,The Ultimatum: Marry or Move On,15900000.0,Yes,2022,SHOW,TV-MA
tt11102190,ts237972,Katla,7600000.0,Yes,2021,SHOW,TV-MA
tt12885670,ts262246,The Last Bus,4100000.0,Yes,2022,SHOW,TV-PG
tt14168118,tm1080252,7 Prisoners,4200000.0,Yes,2021,MOVIE,R
tt15614372,ts313668,Tear Along the Dotted Line,2500000.0,Yes,2021,SHOW,TV-14
tt4590256,tm1028298,He's All That,15100000.0,Yes,2021,MOVIE,R
tt10635042,ts288489,Pretty Guardians Sailor Moon Eternal The Movie,,,2021,SHOW,TV-14
tt11332850,tm977704,Robin Robin,300000.0,Yes,2021,MOVIE,G
tt10366574,tm813078,Prayers for the Stolen,4600000.0,No,2021,MOVIE,R
tt17005888,tm1150872,Aziz Ansari: Nightclub Comedian,100000.0,Yes,2022,MOVIE,R
tt12147800,tm1195561,Kuttavum Shikshayum,,,2022,MOVIE,
tt9310336,ts104499,Trese,1400000.0,Yes,2021,SHOW,TV-MA
tt16477402,ts321966,WWII in Color: Road to Victory,15900000.0,Yes,2021,SHOW,
tt11703050,tm1180123,The House,1700000.0,Yes,2022,MOVIE,
tt13989030,tm1141923,The Royal Treatment,11300000.0,Yes,2022,MOVIE,
tt10322274,tm673809,Schumacher,1500000.0,No,2021,MOVIE,
tt8150814,tm1110150,There's Someone Inside Your House,6400000.0,Yes,2021,MOVIE,
tt15674216,ts315611,Animal,,,2021,SHOW,TV-PG
tt9203694,tm858869,Stowaway,4600000.0,No,2021,MOVIE,PG-13
tt14518756,ts297483,Hometown Cha-Cha-Cha,69000000.0,Yes,2021,SHOW,TV-14
tt17542000,tm1165219,Ali Wong: Don Wong,1400000.0,Yes,2022,MOVIE,R
tt16259786,tm1132176,Jimmy Carr: His Dark Material,1200000.0,Yes,2021,MOVIE,
tt13617060,ts269676,History of Swear Words,1100000.0,Yes,2021,SHOW,TV-MA
tt13278100,ts304058,Ganglands,,,2021,SHOW,TV-MA
tt21049116,tm1229007,Paul Virzi: Nocturnal Admissions,200000.0,No,2022,MOVIE,
tt10731768,tm898614,Sweet Girl,23100000.0,Yes,2021,MOVIE,R
tt14069590,ts273100,DOTA: Dragon's Blood,,,2021,SHOW,TV-MA
tt7268738,tm1086874,Minnal Murali,3500000.0,Yes,2021,MOVIE,
tt11290960,ts222864,Falling Into Your Smile,,,2021,SHOW,TV-14
tt12626014,ts265991,The Cook of Castamar,27900000.0,No,2021,SHOW,TV-MA
tt13357164,ts256311,High-Rise Invasion,5500000.0,Yes,2021,SHOW,TV-MA
tt14152756,tm1018890,Seaspiracy,1100000.0,Yes,2021,MOVIE,
tt11023732,tm996676,Viraata Parvam,,,2022,MOVIE,
tt17737382,ts331680,Making Fun,8500000.0,Yes,2022,SHOW,TV-PG
tt10809742,tm1210379,Collision,4300000.0,Yes,2022,MOVIE,
tt18923048,tm1188818,Operation Romeo,,,2022,MOVIE,
tt12027896,ts244930,Angry Birds: Summer Madness,5200000.0,Yes,2022,SHOW,TV-Y7
tt11224358,tm888243,Pray Away,800000.0,Yes,2021,MOVIE,PG-13
tt7737700,tm1018427,Moxie,5200000.0,Yes,2021,MOVIE,PG-13
tt15172154,ts305264,School of Chocolate,7700000.0,Yes,2021,SHOW,TV-PG
tt5562070,tm434625,Wish Dragon,35400000.0,Yes,2021,MOVIE,PG
tt18563148,tm1185687,Silverton Siege,4800000.0,Yes,2022,MOVIE,PG-13
tt13793230,tm1221280,Jaadugar,1300000.0,Yes,2022,MOVIE,
tt8231668,tm1038369,Good on Paper,4400000.0,Yes,2021,MOVIE,R
tt10332588,tm863823,Finding ʻOhana,,,2021,MOVIE,PG
tt8310474,tm912100,Bruised,7200000.0,Yes,2021,MOVIE,R
tt15000314,tm999817,Green Snake,7400000.0,Yes,2021,MOVIE,
tt15777864,tm1131061,Hilda and the Mountain King,1800000.0,Yes,2021,MOVIE,
tt19115260,ts312984,Our Blues,20000000.0,Yes,2022,SHOW,TV-MA
tt13323566,ts352579,As the Crow Flies,5300000.0,Yes,2022,SHOW,TV-MA
tt15484900,ts311791,The Raincoat Killer: Chasing a Predator in Korea,,,2021,SHOW,TV-MA
tt15166116,ts304053,Countdown: Inspiration4 Mission to Space,,,2021,SHOW,TV-14
tt14300912,tm1096775,Procession,200000.0,Yes,2021,MOVIE,R
tt12885272,tm1066826,Diana: The Musical,100000.0,Yes,2021,MOVIE,PG-13
tt13393058,tm1161601,Ben & Jody,,,2022,MOVIE,
tt13660962,ts271025,Bling Empire,,,2021,SHOW,TV-MA
tt13323118,tm1108648,The Wasteland,1500000.0,Yes,2022,MOVIE,
tt18955474,tm1185421,David Spade: Nothing Personal,500000.0,Yes,2022,MOVIE,
tt18260550,ts329885,Standing Up,700000.0,Yes,2022,SHOW,TV-MA
tt15036416,tm1074764,Shiny_Flakes: The Teenage Drug Lord,1500000.0,Yes,2021,MOVIE,
tt15287836,ts306203,Monsters Inside: The 24 Faces of Billy Milligan,,,2021,SHOW,TV-MA
tt12360292,ts240807,Power Rangers Dino Fury,65000000.0,No,2021,SHOW,TV-Y7
tt14369056,ts291718,Pretty Smart,4100000.0,Yes,2021,SHOW,TV-14
tt13634872,ts271321,Beyond Evil,,,2021,SHOW,TV-MA
tt15140592,ts319412,Forecasting Love and Weather,33800000.0,Yes,2022,SHOW,TV-14
tt14035242,tm999927,A Cop Movie,200000.0,Yes,2021,MOVIE,R
tt14492910,ts287294,"Money, Explained",,,2021,SHOW,TV-14
tt14153686,ts311915,Rebelde,7100000.0,Yes,2022,SHOW,TV-MA
tt15085802,tm1082314,Untold: Malice at the Palace,1000000.0,Yes,2021,MOVIE,R
tt5540990,ts307925,On the Verge,3500000.0,Yes,2021,SHOW,TV-MA
tt15119170,tm1084966,Django & Django,,,2021,MOVIE,
tt12624928,ts272463,Colin in Black & White,,,2021,SHOW,TV-14
tt13729220,tm1106212,Photocopier,,,2021,MOVIE,
tt13317582,ts313781,The Club,,,2021,SHOW,TV-14
tt11742798,tm1087956,Afterlife of the Party,7700000.0,Yes,2021,MOVIE,
tt9184982,ts246073,Tribes of Europa,5900000.0,Yes,2021,SHOW,TV-MA
tt13645322,tm1019885,F3: Fun and Frustration,,,2022,MOVIE,
tt19315934,ts321614,Blippi Wonders,,,2021,SHOW,TV-Y
tt12502782,ts250092,Shaman King,,,2021,SHOW,TV-PG
tt15090462,ts303513,42 Days of Darkness,4600000.0,Yes,2022,SHOW,TV-MA
tt20723644,tm1219787,Stand Out: An LGBTQ+ Celebration,400000.0,Yes,2022,MOVIE,
tt20192096,ts344043,Welcome to Wedding Hell,3200000.0,Yes,2022,SHOW,TV-14
tt15101670,ts317078,The Journalist,1100000.0,Yes,2022,SHOW,TV-14
tt20854216,tm1219831,Dirty Daddy: The Bob Saget Tribute,200000.0,Yes,2022,MOVIE,PG-13
tt14691616,ts315041,Bulgasal: Immortal Souls,12700000.0,Yes,2021,SHOW,TV-MA
tt14167390,ts289620,House of Secrets: The Burari Deaths,,,2021,SHOW,TV-MA
